ID;UserID;Date;Hosting Type;Language;Adult Content;Other Problem;Web Spam;News/Editorial;Commercial;Educational/Research;Discussion;Personal/Leisure;Media;Database;Readability-Vis;Readability-Lang;Neutrality;Bias;Trustiness;Confidence;auto_lang
84426;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Unsure;fr
88461;29;31-MAR-10 14:21:06;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
24793;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
28234;29;31-MAR-10 11:19:49;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;2;2;3;Sure;fr
67834;29;31-MAR-10 10:09:13;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
44872;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
97812;29;31-MAR-10 11:40:30;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
67728;29;31-MAR-10 12:07:52;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
14788;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
14788;39;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
88377;29;31-MAR-10 10:58:53;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
149;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
149;39;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
79420;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
89011;29;31-MAR-10 11:22:17;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
94394;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;2;Sure;fr
54723;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
70404;29;31-MAR-10 16:40:23;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
21854;29;31-MAR-10 13:20:57;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
81083;29;31-MAR-10 14:04:01;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
10773;29;31-MAR-10 14:16:47;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;Discussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
44857;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
9868;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Unsure;fr
18647;29;31-MAR-10 10:31:43;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
64665;17;26-MAR-10 16:49:38;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
64665;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
55342;29;31-MAR-10 11:08:48;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
89424;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
79335;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;2;2;3;Sure;fr
52862;29;31-MAR-10 11:06:03;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
79378;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
97681;29;31-MAR-10 12:00:58;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
49781;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
72504;29;31-MAR-10 16:27:25;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
34767;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
19906;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Unsure;fr
14485;29;31-MAR-10 12:15:39;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
58908;29;31-MAR-10 11:54:47;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
1249;29;31-MAR-10 11:31:42;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
169;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
169;39;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
30180;29;31-MAR-10 11:59:01;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
15310;29;31-MAR-10 11:18:48;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
89079;29;31-MAR-10 10:07:51;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
69638;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
14875;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
54434;29;31-MAR-10 14:11:27;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
30428;29;31-MAR-10 11:02:13;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
34798;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
1410;29;31-MAR-10 13:54:51;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
52699;29;31-MAR-10 13:55:33;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
63678;29;31-MAR-10 11:56:55;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
34354;29;31-MAR-10 11:33:30;;fr;;;Spam;;;;;;;;;;;;;;fr
44823;29;25-MAR-10 00:00:00;;fr;;;Spam;;;;;;;;;;;;;;fr
94554;29;25-MAR-10 00:00:00;;fr;;;Spam;;;;;;;;;;;;;;fr
71134;29;31-MAR-10 12:03:48;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Unsure;fr
14892;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
95867;29;31-MAR-10 12:28:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
49863;29;31-MAR-10 12:23:48;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
25305;29;31-MAR-10 13:55:18;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;News-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
35604;29;31-MAR-10 13:36:34;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
39226;29;31-MAR-10 11:18:54;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
47285;29;31-MAR-10 11:51:58;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
89372;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
20361;29;31-MAR-10 16:41:22;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
54421;29;31-MAR-10 14:33:17;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
63145;29;31-MAR-10 10:24:11;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;2;2;3;Sure;fr
93500;29;31-MAR-10 11:08:33;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
29003;29;31-MAR-10 12:12:52;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
3465;29;31-MAR-10 10:19:44;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
84437;17;26-MAR-10 17:02:01;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
84437;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
54712;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
67684;29;31-MAR-10 12:29:41;;fr;;;Spam;;;;;;;;;;;;;;fr
75793;29;31-MAR-10 10:42:50;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
48125;29;31-MAR-10 14:10:06;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
19859;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
34811;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
15545;29;31-MAR-10 13:48:49;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
47790;29;31-MAR-10 10:35:23;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
44852;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Unsure;fr
73357;29;31-MAR-10 10:54:53;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
49808;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;NonPersonal-Leisure;Media;NonDatabase;2;2;2;2;3;Sure;fr
29688;39;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
57861;29;31-MAR-10 13:52:45;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;Educational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
34731;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
14851;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
27429;29;31-MAR-10 10:47:10;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;2;Unsure;fr
84453;29;25-MAR-10 00:00:00;;fr;;;Spam;;;;;;;;;;;;;;fr
39816;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
29624;28;26-MAR-10 17:15:19;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Unsure;fr
29624;29;25-MAR-10 00:00:00;;fr;;;Spam;;;;;;;;;;;;;;fr
51157;29;31-MAR-10 12:00:27;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
56393;29;31-MAR-10 16:24:06;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
48349;29;31-MAR-10 14:33:19;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;Commercial;NonEducational;NonDiscussion;NonPersonal-Leisure;NonMedia;NonDatabase;2;2;3;2;3;Sure;fr
94511;29;25-MAR-10 00:00:00;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
98822;29;31-MAR-10 11:20:39;HTNormal;fr;NonAdult;NoOtherProblem;NonSpam;NonNews-Edit;NonCommercial;NonEducational;NonDiscussion;Personal-Leisure;NonMedia;NonDatabase;2;2;;;;Sure;fr
